,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelswalkingStairs,labelsnonSpecific,labelsshoesOnOff,labelsonTable,labelswalking,labelsrunning,labelssitting,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z
2021-06-08 20:30:03.188794880,2.378892983666667,3.949524697857143,-8.637776397571427,0.021754848415238105,-0.013499292965276183,0.06592397519852379,0,0,1,0,0,0,0,0.0,9.56089580532,-26.981031494799996,34.9095674144
2021-06-08 20:30:03.438794880,2.510728952235,3.829353713999999,-8.8104327679,0.23437789491500002,-0.015845340443500004,0.041570718764149965,0,0,1,0,0,0,0,0.0,9.881999740880001,-25.8230075064,35.07841507
2021-06-08 20:30:03.688794880,2.39147666095,3.2975189686,-8.964350962600001,0.05979888460442855,0.02489982160743808,-0.0008813536366190423,0,0,1,0,0,0,0,0.0,9.69070377348,-24.1965036784,35.80211929319999
2021-06-08 20:30:03.938794880,2.4596792402857144,3.3715440885714285,-8.892469542380953,0.08348763845449997,-0.009240896582484994,-0.0629819026898,0,0,1,0,0,0,0,0.0,9.72827972404,-23.550391692399998,35.9353434756
2021-06-08 20:30:04.188794880,2.2074985206999997,3.1313075185000003,-9.177073001850001,-0.017230144237,-0.05499265421198999,0.06953308583149997,0,0,1,0,0,0,0,0.0,10.1015998452,-22.6549114988,36.224727936
2021-06-08 20:30:04.438794880,2.4731531030476193,3.3624570482857146,-8.868683837666666,-0.00913690947547618,-0.017810949889476173,0.01758268574995238,0,0,1,0,0,0,0,0.0,10.4510077284,-23.5255034636,35.841159058
2021-06-08 20:30:04.688794880,2.09784741405,3.2060533524,-8.993902492450001,-0.029799894418900002,-0.022449786145749988,0.059839465166299975,0,0,1,0,0,0,0,0.0,10.825303764400001,-23.2712554936,35.7996792592
2021-06-08 20:30:04.938794880,2.4194727064,3.2305199264000004,-9.018548536150002,0.0246335130419,0.043914231285,-0.009507204725849984,0,0,1,0,0,0,0,0.0,10.5681277852,-23.3327435304,35.84018295199999
2021-06-08 20:30:05.188794880,2.3445773482,3.2200812339000002,-9.020462846700001,-0.014818152235380945,0.0005009131212857199,0.019256623461666657,0,0,1,0,0,0,0,0.0,10.3197359452,-23.195127411199998,35.934854888800004
2021-06-08 20:30:05.438794880,2.449253377619048,3.2497095494285717,-8.964709963095236,0.010306129498994999,0.012276810372299985,-0.0029027599299499994,0,0,1,0,0,0,0,0.0,10.199687844,-23.328351746400003,35.863119202
2021-06-08 20:30:05.688794880,2.39868508585,3.18891474,-8.96806001665,-0.000559247381959995,0.010519176197499983,0.01163767060759998,0,0,1,0,0,0,0,0.0,9.993751792760001,-23.156575470000003,35.945102844800005
2021-06-08 20:30:05.938794880,2.43242386595,3.1960333942999997,-9.0023072243,-0.023568280728949988,-0.014513800224099996,0.03555215219429999,0,0,1,0,0,0,0,0.0,9.98887176544,-23.424975433599997,35.999271239600006
2021-06-08 20:30:06.188794880,2.457685232238095,3.2615312053809524,-8.970179376190476,0.009834383746533342,0.0019719491796238104,-0.0377079812472381,0,0,1,0,0,0,0,0.0,10.12941581708,-23.710943527199998,35.7904069512
2021-06-08 20:30:06.438794880,2.34508582355,3.2517263174499993,-8.96423139575,-0.022875879171004993,-0.02383458913489998,0.019467133579850002,0,0,1,0,0,0,0,0.0,10.3177838512,-23.718751525599995,35.7015916436
2021-06-08 20:30:06.688794880,2.4338595391,3.2136505484000004,-8.979784822449998,-0.014716701582314282,0.010544538785099965,-0.01549026366747618,0,0,1,0,0,0,0,0.0,10.3431597908,-23.8017114252,35.7479512024
2021-06-08 20:30:06.938794880,2.354167154952381,3.2907293410476193,-8.982029506,0.01509967801360999,0.0012516488082499957,-0.026124840007999993,0,0,1,0,0,0,0,0.0,10.3680477908,-23.727047424800002,35.706959228399995
2021-06-08 20:30:07.188794880,2.3508285999000003,3.27397959235,-8.935996055650001,0.02745638106740999,0.005459319170795011,-0.0163779576931,0,0,1,0,0,0,0,0.0,10.4427117924,-23.497199402000007,35.7635675044
2021-06-08 20:30:07.438794880,2.32977179295,3.14351091385,-9.07501916885,0.03928046766599997,0.02548570012200498,-0.028361829323499975,0,0,1,0,0,0,0,0.0,10.3709758392,-22.7095675664,35.989999083200004
2021-06-08 20:30:07.688794880,2.32489635955,3.1058837890000004,-9.021958398699999,-0.013927922002299994,-0.003648423125139975,-0.00306254508814998,0,0,1,0,0,0,0,0.0,10.1743117896,-22.412863388399998,36.1256632992
2021-06-08 20:30:07.938794880,2.4113955044285715,3.225553387666666,-8.979066939476192,-0.01705006896866667,0.0025299282482333326,-0.0034176223030952324,0,0,1,0,0,0,0,0.0,10.2592238988,-22.7090796648,36.071495514400006
2021-06-08 20:30:08.188794880,2.3177777648999998,3.23327165835,-8.996295261400002,-0.018135592190199994,-0.01238333392034998,0.018881255435899996,0,0,1,0,0,0,0,0.0,10.17479980492,-22.7129835508,36.178855286
2021-06-08 20:30:08.438794880,2.37810676115,3.1732417463000004,-9.018548536149998,-0.007536523649300001,-0.006950645393929994,0.012383334013199984,0,0,1,0,0,0,0,0.0,10.4705277256,-23.048239516800002,35.844575651999996
2021-06-08 20:30:08.688794880,2.3778076767500003,3.1801510214000004,-8.9917191505,-0.0919562405415,0.0088148034996,-0.051903479291599997,0,0,1,0,0,0,0,0.0,10.4768716812,-23.440591506,35.8196870416
2021-06-08 20:30:08.938794880,2.0672491967999997,3.6053256868999997,-8.959625243800001,-0.08192783266171427,0.00242847689376188,-0.0570343507472857,0,0,1,0,0,0,0,0.0,10.3636558148,-24.138919448000003,35.733799286
2021-06-08 20:30:09.188794880,2.282040637895238,4.344653810809524,-8.82373289852381,0.08290175923895,-0.22311971490549998,0.2808220561324,0,0,1,0,0,0,0,0.0,11.215215836000002,-24.8474954216,35.2999673468
2021-06-08 20:30:09.438794880,2.2915463806000003,2.9679375798250005,-10.44135079405,1.1408912033249998,-0.31546876189289996,0.098454161362,0,0,1,0,0,0,0,0.0,12.7431436932,-22.060039443600004,35.8592150884
2021-06-08 20:30:09.688794880,0.7668711691809523,-2.1583545006061904,-10.214931442761905,2.0940896158571425,-0.3799457918952381,-0.06449098370619046,0,0,1,0,0,0,0,0.0,16.857471542800003,-2.7908720123399995,35.141854857999995
2021-06-08 20:30:09.938794880,0.161395889522,-5.771338665549999,-6.8178994894,1.6545998274999998,-0.20689488775849996,0.53493338823,0,0,1,0,0,0,0,0.0,24.4385515596,22.0283195872,25.133951492
2021-06-08 20:30:10.188794880,-1.1026425837649998,-8.06240654,-4.29347156285,1.163900229285,-0.38890325833274997,0.3303553937040001,0,0,1,0,0,0,0,0.0,30.3067514032,30.3160233304,12.67091987704
2021-06-08 20:30:10.438794880,-2.6670999408,-8.8366042852,-3.3196824788499995,0.10191617329100003,-0.19653549119075,0.07943975143700001,0,0,1,0,0,0,0,0.0,33.432879334,33.6734631348,3.38037592884
2021-06-08 20:30:10.688794880,-2.6989899675238096,-9.145026252380953,-3.0240435826666663,0.23018544023637622,-0.06460511382857143,-0.16142718724904764,0,0,1,0,0,0,0,0.0,34.1790313716,32.9263351432,2.497583956788
2021-06-08 20:30:10.938794880,-1.85991115274,-8.976464796250003,-2.91577403545,-0.18612284167309995,0.16630950387034998,0.0044473481295,0,0,1,0,0,0,0,0.0,32.9604957588,34.6104237356,1.12923197508
2021-06-08 20:30:11.188794880,-0.7560721443131,-8.7503728866,-3.858964932,-0.6794455677300001,0.754637708505,0.03555215080535,0,0,1,0,0,0,0,0.0,32.109911498,32.7565110776,8.07786383668
2021-06-08 20:30:11.438794880,-0.1821678685857143,-6.860849198857142,-5.971004054619048,-1.2640131116333335,0.708468735852381,-0.6501155204619047,0,0,1,0,0,0,0,0.0,26.604295425200004,28.2015194692,26.572575379200003
2021-06-08 20:30:11.688794880,1.6995321929550002,-5.011527741,-8.6549891949,-1.55007382035,0.49733066707500007,-0.7166621446550001,0,0,1,0,0,0,0,0.0,14.669279631679998,19.299911689600002,39.707583465999996
2021-06-08 20:30:11.938794880,3.5228031993,-1.1324631250649997,-9.402327299200001,-1.35055569405,0.8037982002049999,-0.41584033891499994,0,0,1,0,0,0,0,0.0,4.8448639026092,2.845527952648,46.885087127999995
2021-06-08 20:30:12.188794880,7.876334571949999,2.7547071874499998,-8.5235033989,-0.5218842881935002,0.07203638339900002,-0.08822792712845001,0,0,1,0,0,0,0,0.0,-3.294975941248,-10.811639766639999,48.45254302880001
2021-06-08 20:30:12.438794880,4.110983224047619,2.1679258006666675,-8.326396079238096,-0.18256699186714284,-0.2356130610492381,-0.37422016405714276,0,0,1,0,0,0,0,0.0,-0.5641279780084001,-13.480511703599998,47.94941497720001
2021-06-08 20:30:12.688794880,4.00450835225,3.0696325182999997,-7.7636327504499985,0.30106148772575,-0.10617710053699998,0.06244928662674999,0,0,1,0,0,0,0,0.0,1.4122719645200001,-16.261135673200002,47.534615174
2021-06-08 20:30:12.938794880,4.0777885317,1.074796116355,-9.43283586495,0.2961081502015,-0.108627135501,0.06591129228399999,0,0,1,0,0,0,0,0.0,3.05439192784,-10.70427978504,48.6540869136
2021-06-08 20:30:13.188794880,4.0335511923,1.172453183045,-9.016484785150002,0.022822617808749994,0.0033821150294049973,-0.04370118547664999,0,0,1,0,0,0,0,0.0,3.5082319546,-8.52145580292,49.004958954399996
2021-06-08 20:30:13.438794880,3.997950894571429,1.2792770465238095,-8.937591325571429,-0.02435452393523809,-0.004875977392528557,0.01119128743223809,0,0,1,0,0,0,0,0.0,3.66097591412,-8.600023803640001,48.9986157228
2021-06-08 20:30:13.688794880,4.008546197499999,1.2494123281,-8.970482826300001,0.045938174036849994,0.020479104994599987,-0.07581796050149996,0,0,1,0,0,0,0,0.0,3.55312791832,-8.655167846720001,49.00983947760001
2021-06-08 20:30:13.938794880,4.066362810149999,1.2997812570499998,-8.8641815187,0.03336842456175,0.09424649123250001,-0.15352670923199996,0,0,1,0,0,0,0,0.0,3.01291194928,-8.103239822479999,48.9625028988
2021-06-08 20:30:14.188794880,4.151319447,1.3684666553809524,-8.858855928666665,0.03666811068114284,0.03514634931804285,-0.021830936250095235,0,0,1,0,0,0,0,0.0,2.1315839529200002,-7.287791900760001,48.912239074400006
2021-06-08 20:30:14.438794880,4.41098911765,1.2441182255699998,-8.79487948415,0.052489356881,0.04529903475099996,-0.080664771098,0,0,1,0,0,0,0,0.0,1.76216793536,-6.68364788064,49.1064633176
2021-06-08 20:30:14.688794880,4.158785569600001,1.253958717085,-8.8904427527,0.027243334808294977,0.02649767152875001,-0.06958634797549998,0,0,1,0,0,0,0,0.0,1.5015759801599997,-5.95750387196,49.055710907999995
2021-06-08 20:30:14.938794880,4.325236308500001,1.208136153215,-8.905068945899998,0.013555090639349987,0.00860175789774999,-0.017656237492399997,0,0,1,0,0,0,0,0.0,1.0160159826600001,-5.4875599479599995,49.1142710892
2021-06-08 20:30:15.188794880,4.094418621050001,1.3701003373599998,-8.8317887067,-0.08433982408799998,-0.12955896720495003,0.14356678091399996,0,0,1,0,0,0,0,0.0,1.53671195028,-5.98775989536,49.088406829200004
2021-06-08 20:30:15.438794880,4.066751635,1.266341561135,-8.886644267849999,-0.054619822655049985,-0.05041215289449998,0.08167674190174998,0,0,1,0,0,0,0,0.0,2.5663919832,-7.254607830039999,48.997638701199996
2021-06-08 20:30:15.688794880,3.979593086250001,1.3092628360499998,-8.943473672800001,0.022343262959449987,-0.03640433885299997,0.0016244802506000106,0,0,1,0,0,0,0,0.0,3.1075839423600002,-7.580591869279999,48.9234632876
2021-06-08 20:30:15.938794880,3.884358715999999,1.140299642,-9.05019364355,0.02458025190284999,-0.022290000971249977,-0.02122476834324997,0,0,1,0,0,0,0,0.0,3.4730959224,-7.495679817159999,48.9976393124
2021-06-08 20:30:16.188794880,3.7994434238000006,1.3640285492,-8.97290539735,-0.03181115555633333,-0.021513902959714257,-0.017823631087999975,0,0,1,0,0,0,0,0.0,3.69074390408,-7.3766078758399996,48.9585990888
2021-06-08 20:30:16.438794880,3.6732391402380946,1.3577844188571428,-9.091102282238097,-0.074805989484,-0.056057888548199986,0.07129072144354998,0,0,1,0,0,0,0,0.0,4.22168788904,-7.72357582104,48.9864151
2021-06-08 20:30:16.688794880,3.6842888116500006,1.5105291069499998,-8.99997429855,-0.06729609615504,-0.02607157846189998,0.06878742305195,0,0,1,0,0,0,0,0.0,4.93514392864,-9.102175827039998,48.79316711439999
2021-06-08 20:30:16.938794880,3.6990944505,1.4061422289000003,-9.113723039550003,-0.034060826013949975,-0.02394111237870001,0.07150376634799999,0,0,1,0,0,0,0,0.0,5.19817590708,-9.69021587384,48.853679199199995
2021-06-08 20:30:17.188794880,3.5946178199500003,1.5716059148,-9.04035310745,0.025592222949249992,0.04311530673899999,-0.053181758931199974,0,0,1,0,0,0,0,0.0,5.13034389504,-10.058655814640002,48.7960948184
2021-06-08 20:30:17.438794880,3.73438856595,1.33890390405,-9.0197449206,0.05350132886814999,0.08146369503449999,-0.056697027178799986,0,0,1,0,0,0,0,0.0,4.55889595996,-9.415959701519999,48.880031280800004
2021-06-08 20:30:17.688794880,4.03334186075,1.5067005991499998,-8.978588438150002,0.08061150880549998,0.14228849933849996,-0.07592448314434999,0,0,1,0,0,0,0,0.0,3.22275194172,-8.36675985348,48.7780390944
2021-06-08 20:30:17.938794880,4.266488256904762,1.2642649496523808,-8.800146647952383,0.023479511093995237,0.023175158637104763,-0.04896901556771427,0,0,1,0,0,0,0,0.0,2.03788794524,-7.389295902160001,48.903943481199995
2021-06-08 20:30:18.188794880,4.094179356100001,1.3562219620999998,-8.907013034800002,0.04817516313039999,-0.03379451746503,-0.07384728034749999,0,0,1,0,0,0,0,0.0,2.09059190756,-6.8007678794399995,48.893207244799996
2021-06-08 20:30:18.438794880,4.065434194714286,1.3315488441047616,-8.828461692285712,-0.03805037737071905,-0.03886198352366667,-0.05546186453776189,0,0,1,0,0,0,0,0.0,2.50295196528,-6.63728786464,48.80048690919999
2021-06-08 20:30:18.688794880,3.7094433665000004,1.517737492965,-9.14512887,-0.06255580853305,-0.03464670405464999,0.06687000345075002,0,0,1,0,0,0,0,0.0,3.2769199371599997,-7.20141586296,48.72387100239999
2021-06-08 20:30:18.938794880,3.7788651109,1.5262619346199997,-8.786055851,-0.050625199577004995,-0.020905198788599994,-0.0034353767988000035,0,0,1,0,0,0,0,0.0,3.3891599560000003,-8.12227184292,48.70776702919999
2021-06-08 20:30:19.188794880,3.8119088696190473,1.6819834141904764,-9.05093719842857,-0.07046389650619045,-0.056108612926285696,0.11700443553909524,0,0,1,0,0,0,0,0.0,3.94108797076,-8.84499980932,48.626270904799995
2021-06-08 20:30:19.438794880,3.8624644160000003,1.65137662895,-9.0030550003,-0.04098484009239998,-0.027616166334239984,0.02516613018274998,0,0,1,0,0,0,0,0.0,4.4285999298,-9.017751846240001,48.6106553644
2021-06-08 20:30:19.688794880,3.8373697043,1.7349758685049999,-8.968329191150001,0.011690933119000001,-0.053181759014304976,0.09286168853114998,0,0,1,0,0,0,0,0.0,4.96393590932,-9.21441577916,48.63700729400001
2021-06-08 20:30:19.938794880,3.432276192095238,1.5231170711428572,-9.054412432952383,-0.026738617349338092,-0.0482461791287619,0.07013418169671429,0,0,1,0,0,0,0,0.0,5.530015926360001,-10.00351188616,48.5193988024
2021-06-08 20:30:20.188794880,3.688237011500001,1.5984653413,-9.069126892000002,0.019094301737159987,0.020905197981749994,-0.017230144367949986,0,0,1,0,0,0,0,0.0,5.681295928880001,-10.350479888799999,48.4657196044
2021-06-08 20:30:20.438794880,3.4777583360500004,1.46572351455,-9.132237482000003,0.023887850609304987,-0.00870827975475,-0.0162714345156,0,0,1,0,0,0,0,0.0,5.517327880959999,-9.987895774599998,48.60772674519999
2021-06-08 20:30:20.688794880,3.5516039870476197,1.6550926196190479,-9.087399255619049,0.005167648206090466,-0.010252867759238081,-0.033142696721952365,0,0,1,0,0,0,0,0.0,5.809151840280001,-9.90639972716,48.49109497119999
2021-06-08 20:30:20.938794880,3.5920156239999996,1.46943237175,-9.10486955645,0.019307348526900005,0.011105054186549976,0.03038577162629997,0,0,1,0,0,0,0,0.0,5.807199916759999,-9.79367179892,48.592110748799996
2021-06-08 20:30:21.188794880,3.3754352688000004,1.4754443466999998,-9.156285429,-0.03977504017714284,-0.05281146368490474,0.02158999052119046,0,0,1,0,0,0,0,0.0,5.960431880880001,-9.86589576724,48.639935456
2021-06-08 20:30:21.438794880,3.4877383937142863,1.6244132403809524,-9.110102517285714,-0.005193011068344995,0.014567061408899986,0.004820179462399995,0,0,1,0,0,0,0,0.0,6.3420479392,-10.1923678204,48.5872315984
2021-06-08 20:30:21.688794880,3.4177882193499998,1.5514164746,-9.14611587535,-0.019626918761849958,-0.012596380664099991,0.02458025212349997,0,0,1,0,0,0,0,0.0,6.268847961520001,-10.47199173,48.49402313240001
2021-06-08 20:30:21.938794880,3.4709088682500004,1.5950256764,-9.112586402899998,-0.0218182550856095,-0.007462971821476185,-0.0007799026848571379,0,0,1,0,0,0,0,0.0,6.37279191976,-10.6247357564,48.4086227404
2021-06-08 20:30:22.188794880,3.3588350414,1.6483257829000002,-9.137920379550001,-0.003701684718354989,-0.0012516488335250046,-0.017602976171349972,0,0,1,0,0,0,0,0.0,6.5309038924000005,-10.890695800400001,48.4032553088
2021-06-08 20:30:22.438794880,3.4745778698095244,1.633329346047619,-9.141123771619046,0.0013049103658199898,0.0027962367051399847,-0.0008788172093999906,0,0,1,0,0,0,0,0.0,6.4957678794000016,-10.7169677348,48.4579110716
2021-06-08 20:30:22.688794880,3.3744781374499992,1.6476976929499998,-9.12601613995,0.010678961069199988,-0.0007190323567450099,-0.01877473204464998,0,0,1,0,0,0,0,0.0,6.557743816280001,-10.6867118084,48.40764679000001
2021-06-08 20:30:22.938794880,3.4216167448999997,1.6185052394500001,-9.128139734200001,0.012489857047199982,0.010625699393894985,-0.00572562753069999,0,0,1,0,0,0,0,0.0,6.542127933520001,-10.555439833600001,48.4174072256
2021-06-08 20:30:23.188794880,3.437204292809523,1.5858432223333334,-9.149527095666667,0.0105952640574857,-0.0058397597506190365,0.005814396847904758,0,0,1,0,0,0,0,0.0,6.520655861,-10.349015846,48.4964636236
2021-06-08 20:30:23.438794880,3.4134811520999997,1.5543775857,-9.118837690300001,0.023142187308649982,0.018774732249149974,-0.06191666931899999,0,0,1,0,0,0,0,0.0,6.48161588672,-10.248975791600001,48.47987091
2021-06-08 20:30:23.688794880,3.3372697234,1.6266408325000001,-9.13654460895,0.001008166942866657,0.009885108785333312,-0.019091765784714283,0,0,1,0,0,0,0,0.0,6.348880004840001,-9.980087699879999,48.5325750728
2021-06-08 20:30:23.938794880,3.4734384558095233,1.5581263473809523,-9.127222560761904,-0.02159759937709999,0.0016244802856999999,0.01962691829515,0,0,1,0,0,0,0,0.0,6.33619195928,-10.07573581656,48.47938293320001
2021-06-08 20:30:24.188794880,3.3801311612,1.62807654135,-9.151948451950002,0.000292939017410005,-0.009666989615329994,-0.0023701434645499943,0,0,1,0,0,0,0,0.0,6.2542079162799995,-10.16015979668,48.499878844399994
2021-06-08 20:30:24.438794880,3.46851603975,1.5966408310999998,-9.108040189799999,-0.01227681074523998,7.989237790000017e-05,0.004394086147400001,0,0,1,0,0,0,0,0.0,6.397679939360001,-10.08891174284,48.5315992728
2021-06-08 20:30:24.688794880,3.356247095714286,1.5997158969999998,-9.16741625457143,-0.01821675286995714,-0.012992038601999992,0.013930457971714277,0,0,1,0,0,0,0,0.0,6.55774391176,-10.2353119652,48.51403091359999
2021-06-08 20:30:24.938794880,3.337897837150001,1.70656112415,-9.10881781575,0.011371362265794998,-0.002263620192379999,0.00455387133415,0,0,1,0,0,0,0,0.0,6.664615878999999,-10.5549518212,48.4169189448
2021-06-08 20:30:25.188794880,3.39104845525,1.24573337729,-9.627132988349999,-0.08856080919700002,0.0805582479123,-0.018135592365899993,0,0,1,0,0,0,0,0.0,6.485519905119999,-10.00009578712,48.535503386799995
2021-06-08 20:30:25.438794880,3.87110848425,2.6272594333,-8.1811203956,-0.41824345575714295,0.22130850046809528,-0.08158543597904762,0,0,1,0,0,0,0,0.0,4.6330719376,-14.2027518448,47.87182312
2021-06-08 20:30:25.688794880,3.656090566095238,2.758383262714286,-8.857460226142857,0.38841059207949996,-0.08508548941499998,0.01866820864959999,0,0,1,0,0,0,0,0.0,3.88643194192,-15.2826957704,47.6200152584
2021-06-08 20:30:25.938794880,3.82699077125,1.61739855995,-8.85102112295,0.011744192579009997,-0.02905423168555001,0.22537667751499998,0,0,1,0,0,0,0,0.0,3.88984790804,-12.106303711599999,48.242214964800006
2021-06-08 20:30:26.188794880,3.986015228952381,1.6605049655714286,-9.071504002619047,-0.2221835122604762,0.052950958232380926,0.002162170243809519,0,0,1,0,0,0,0,0.0,3.81030390744,-13.144767799600002,48.1695030204
2021-06-08 20:30:26.438794880,4.15761908285,2.7621249080500005,-8.1592559576,0.03043903178249998,0.03240971673895,-0.056803550990499975,0,0,1,0,0,0,0,0.0,2.9211679458399997,-15.982975578800001,47.64783111559999
2021-06-08 20:30:26.688794880,3.91860599515,1.9174884378,-9.025517797350002,0.06324821207749999,-0.0508915085315,0.018295377324949992,0,0,1,0,0,0,0,0.0,3.3535359097199997,-14.2818076704,47.98991928199999
2021-06-08 20:30:26.938794880,3.8577428545714283,2.0135317643333335,-8.841365768761905,-0.008731106596190454,-0.029477787758333325,-0.05713580256733332,0,0,1,0,0,0,0,0.0,4.05186396608,-13.9938876728,47.96698318559999
2021-06-08 20:30:27.188794880,3.8103008747,2.18590328695,-8.85963525765,-0.004340824554899999,-0.0017310038213400104,-0.14686900228,0,0,1,0,0,0,0,0.0,4.44860790256,-14.082703895999998,48.0079751596
2021-06-08 20:30:27.438794880,3.7153656125,2.2369302392,-8.936863422300002,0.020159534643549994,-0.014247491711989977,-0.2646837756,0,0,1,0,0,0,0,0.0,4.89268793108,-13.777215766800003,47.98943099960001
2021-06-08 20:30:27.688794880,3.4770704507499994,2.5298117400000004,-8.717172479549998,0.1695052026019,0.04087831685279998,-0.71724802851,0,0,1,0,0,0,0,0.0,5.516351852520001,-12.5572157288,47.95917526279999
2021-06-08 20:30:27.938794880,2.5273049560000005,2.721408458,-9.214617456761905,0.11250255518452383,0.12132877253428569,-0.4464531084980952,0,0,1,0,0,0,0,0.0,5.666655864640001,-8.46191980388,48.11923889199999
2021-06-08 20:30:28.188794880,3.21526567935,3.1114470959499996,-8.7719083786,-0.33440327569999995,0.1497451318325,0.054566560967050017,0,0,1,0,0,0,0,0.0,3.8512959672000004,-9.01579982796,48.104599152
2021-06-08 20:30:28.438794880,3.1860134481999998,3.733551073,-8.347840356750002,-0.209984060747,0.03070534196519999,0.19262075915430002,0,0,1,0,0,0,0,0.0,2.46391194348,-12.6948317332,47.6815031424
2021-06-08 20:30:28.688794880,3.920696860238094,3.736136175285713,-8.053300971095236,0.06375546460904762,-0.017100794692999997,0.3019999010142857,0,0,1,0,0,0,0,0.0,1.9134479332399998,-14.64585575,47.510702970800004
2021-06-08 20:30:28.938794880,3.8804704069000002,2.62938306935,-8.72665412425,0.36241890489500006,-0.07368749512504998,0.31560191288,0,0,1,0,0,0,0,0.0,1.80852794644,-12.519151764000004,47.7532386784
2021-06-08 20:30:29.188794880,4.1152661085,1.8971793354,-8.8913700581,0.009933297672809992,0.013075735199049985,0.17520420216149998,0,0,1,0,0,0,0,0.0,1.82755992428,-9.80782379176,48.248071136400014
2021-06-08 20:30:29.438794880,4.263326304238095,1.874092862761905,-8.798494384476191,-0.011825354743428565,-0.02222405813090476,0.05745283589933333,0,0,1,0,0,0,0,0.0,1.7050719451999998,-9.5145358276,48.43253494200001
2021-06-08 20:30:29.688794880,4.0830227971,1.7301304160500002,-8.684660100949998,0.1528875679765,0.030439034198050007,-0.22521689356930003,0,0,1,0,0,0,0,0.0,2.03203193192,-9.35251979828,48.432535095999995
2021-06-08 20:30:29.938794880,3.7666916848,1.8393627584499999,-8.961390018500001,0.23080936670999996,0.01552577100241,-0.44481468201499996,0,0,1,0,0,0,0,0.0,1.5942959642399999,-6.128791866360001,48.589670868000006
2021-06-08 20:30:30.188794880,3.7178182601499996,1.6537096381,-9.069336223550001,0.006311505208960004,0.11512505849449998,0.06042534252100003,0,0,1,0,0,0,0,0.0,1.051151969384,-4.068943901119999,48.63310318
2021-06-08 20:30:30.438794880,4.1075649261428575,1.6876521224285714,-8.738901637857143,-0.21239351463952383,-0.00533250608495239,0.2252016725590476,0,0,1,0,0,0,0,0.0,-0.0707599986204,-5.48023992536,48.480359039599996
2021-06-08 20:30:30.688794880,4.07162705665,1.9903199614000002,-8.341977906249998,0.3462273623755,-0.0729418307635,0.0620231925171,0,0,1,0,0,0,0,0.0,0.2332639969052,-6.35083189012,48.4915827948
2021-06-08 20:30:30.938794880,5.073830857900001,1.5040086909750001,-10.42334487375,0.8041177850930001,-0.24415806272330495,0.35735904816299996,0,0,1,0,0,0,0,0.0,2.0491119552319996,-0.5260639825504001,48.72435897960001
2021-06-08 20:30:31.188794880,2.8219155729999996,-3.91322210445,-9.8666246407,1.70104398135,-0.47701134868000006,0.632828306425,0,0,1,0,0,0,0,0.0,7.92267976764,14.697583789120001,44.635895386
2021-06-08 20:30:31.438794880,0.736630455035,-6.15679245,-6.482485509,1.52911538485,-0.6489932179400001,0.9718919783349997,0,0,1,0,0,0,0,0.0,19.5717277536,29.490327148400002,33.2113273628
2021-06-08 20:30:31.688794880,-1.5637665419014286,-7.8557791709047615,-3.8652631555714287,0.9848776771666666,-0.6689346461380952,0.25157887218061903,0,0,1,0,0,0,0,0.0,29.861207427600004,34.776831513199994,18.9563596712
2021-06-08 20:30:31.938794880,-2.5562823504649996,-9.23740205735,-2.33949263834,0.5533086580935,-0.00027296233910000244,-0.044020753964,0,0,1,0,0,0,0,0.0,32.905839386,37.1733995048,8.05980791096
2021-06-08 20:30:32.188794880,-2.09013056745,-9.590881872100002,-1.82590314145,0.03922720593360999,0.1863358846885,0.013874659974749997,0,0,1,0,0,0,0,0.0,32.6271914676,38.063511658,5.60467988968
2021-06-08 20:30:32.438794880,-2.09808673255,-9.50393252365,-1.9272391857,-0.2599434901065,0.10718907263875002,-0.035019535732599985,0,0,1,0,0,0,0,0.0,32.331951446,37.9761593632,7.179943885839999
2021-06-08 20:30:32.688794880,-1.837568137095,-8.93629522315,-2.96769830585,-0.6145995154999999,0.4252676516815,0.06905373054884997,0,0,1,0,0,0,0,0.0,31.736591337999997,36.737615660799996,11.934527816320001
2021-06-08 20:30:32.938794880,-0.43908295276666676,-7.465179375333334,-5.181685924523809,-1.0455388937666665,0.911122972042857,-0.3769593320361904,0,0,1,0,0,0,0,0.0,28.257151489199995,33.4299511724,23.119975585999995
2021-06-08 20:30:33.188794880,1.8166907816950002,-5.411667549500001,-7.5981091976,-1.33617504845,0.4810326054750001,-1.004328325395,0,0,1,0,0,0,0,0.0,17.8022397612,27.731575469600003,36.438471374
2021-06-08 20:30:33.438794880,3.0485415458571428,-4.0503081252857145,-9.836665970904761,-1.0989527248380953,0.31941138988571427,-0.6683259265571427,0,0,1,0,0,0,0,0.0,7.46542388896,17.4542956152,45.5694386292
2021-06-08 20:30:33.688794880,5.17755975715,0.226690037525,-8.93644483065,-0.905068588265,0.25136836329949996,-0.37951589301349997,0,0,1,0,0,0,0,0.0,1.0662799713948,5.1132639456839994,49.3690068048
2021-06-08 20:30:33.938794880,4.731806755100001,2.10699998745,-8.598996973250001,-0.03661738703875002,-0.09605738888549996,0.051370862124999986,0,0,1,0,0,0,0,0.0,-0.9145119666799999,-2.970455944596,50.1707911684
